,Titre comment,Date de réponse,Reponse ou non,Liste peronnes,Nombre d'étoile
1813,Showroomprive.com m'envoie une paire de…,23 juillet 2022,True,Showroomprive.com,1
1814,Toujours la même chose j’ai même filmé…,21 juillet 2022,True,Showroomprive.com,1
1815,"Site MINABLE et personnel qui va avec Bonjour ,site showroomprive vend des…",21 juillet 2022,True,Showroomprive.com,1
1816,qualité a améliorer,21 juillet 2022,True,Showroomprive.com,2
1817,site à fuir,07 juin 2022,True,Showroomprive.com,1
1818,Déçue soit disant lors de ma commande…,20 juillet 2022,True,Showroomprive.com,1
1819,Lunettes diesel,20 juillet 2022,True,Showroomprive.com,1
1820,Cher Mr Ayoub,20 juillet 2022,True,Showroomprive.com,1
1821,Commande annulée après 17 jours,20 juillet 2022,True,Showroomprive.com,1
1822,Mauvais article envoyé et refus de remboursement,19 juillet 2022,True,Showroomprive.com,1
1823,Inadmissible,19 juillet 2022,True,Showroomprive.com,1
1824,J’ai acheté un iPhone 11 sur Showroom…,19 juillet 2022,True,Showroomprive.com,1
1825,La première fois de ma vie depuis que…,19 juillet 2022,True,Showroomprive.com,1
1826,Une honte !!!,19 juillet 2022,True,Showroomprive.com,1
1827,Comment perdre 255€…,07 juillet 2022,True,Showroomprive.com,1
1828,Je suis très déçue par le service après…,03 avril 2022,True,Showroomprive.com,1
1829,Bijoux en or et diamant faux!,16 juillet 2022,True,Showroomprive.com,1
1830,2 commandes de bijoux effectués,10 avril 2022,True,Showroomprive.com,1
1831,Je viens de supprimer mon compte,14 juillet 2022,True,Showroomprive.com,1
1832,Vente forcée,14 juillet 2022,True,Showroomprive.com,1
1833,probleme avec le retour,14 juillet 2022,True,Showroomprive.com,1
1834,Comme les autres très déçue,13 juillet 2022,True,Showroomprive.com,1
1835,Service réclamation inexistant,13 juillet 2022,True,Showroomprive.com,1
1836,Aucun remboursement au bout de 1 mois,13 juillet 2022,True,Showroomprive.com,1
1837,Très très décevant,07 juillet 2022,True,Showroomprive.com,1
1838,1 étoile n'est même pas mérité,11 juillet 2022,True,Showroomprive.com,1
1839,ATTENTION ! Arnaque pure et simple !,09 juillet 2022,True,Showroomprive.com,1
1840,Très décevant,18 décembre 2021,True,Showroomprive.com,1
1841,Quelle expérience !,08 juillet 2022,True,Showroomprive.com,1
1842,Encore une fois déçue par Showroomprivé,01 juillet 2022,True,Showroomprive.com,2
1843,À éviter j ai fais 2 commandes sur…,08 juillet 2022,True,Showroomprive.com,1
1844,Rideaux achetés et une fois passés à la…,07 juillet 2022,True,Showroomprive.com,1
1845,De la m***,06 juillet 2022,True,Showroomprive.com,1
1846,Salon de jardin incomplet. 5 fauteuils sur 6,20 mai 2022,True,Showroomprive.com,1
1847,Commande du 18/06/22 d'une valise…,05 juillet 2022,True,Showroomprive.com,1
1848,Showroomprive arnaque,05 juillet 2022,True,Showroomprive.com,1
1849,Je déconseille fortement !,04 juillet 2022,True,Showroomprive.com,1
1850,Contre façon alerte !,02 juillet 2022,True,Showroomprive.com,1
1851,Commandes très souvent incomplètes ou…,02 juillet 2022,True,Showroomprive.com,1
1852,3 mois pour recevoir une commande fini…,01 juillet 2022,True,Showroomprive.com,1
1853,Melange de pseudo marque dans les ventes,30 juin 2022,True,Showroomprive.com,1
1854,Pas de retour de leuir service client,30 juin 2022,True,Showroomprive.com,1
1855,horrible service client.,30 juin 2022,True,Showroomprive.com,1
1856,Erreur sur erreur,30 juin 2022,True,Showroomprive.com,1
1857,Attention,28 février 2022,True,Showroomprive.com,1
1858,Publicité mensongère et service client inexistant,30 juin 2022,True,Showroomprive.com,1
1859,Une abérration !!!!!,27 juin 2022,True,Showroomprive.com,1
1860,"Bonjour,",27 juin 2022,True,Showroomprive.com,1
1861,Couette trouée,26 juin 2022,True,Showroomprive.com,2
1862,"Showroomprive, plus jamais",24 janvier 2022,True,Showroomprive.com,1
1863,Arnaque à fuir,20 juin 2022,True,Showroomprive.com,1
1864,Très mauvais,20 juin 2022,True,Showroomprive.com,1
1865,De plus en plus d'arnaques (produits…,20 juin 2022,True,Showroomprive.com,1
1866,Première expérience décevante,20 juin 2022,True,Showroomprive.com,1
1867,Cliente depuis de nombreuses années,20 juin 2022,True,Showroomprive.com,1
1868,Encore une vois arnaquée et volée,20 juin 2022,True,Showroomprive.com,1
1869,Pas du tout satisfaite,19 juin 2022,True,Showroomprive.com,1
1870,Très déçue je ne recommanderai jamais…,10 mars 2022,True,Showroomprive.com,1
1871,Sac noir Mia Tomazzi modèle Abanico,18 juin 2022,True,Showroomprive.com,1
1872,Catastrophe !!!!!,16 juin 2022,True,Showroomprive.com,1
1873,Produit plein de défauts !!!,17 juin 2022,True,Showroomprive.com,1
1874,Suite de ma mésaventure mon colis a été…,16 juin 2022,True,Showroomprive.com,1
1875,A fuirrrr!!!!!,16 juin 2022,True,Showroomprive.com,1
1876,Aucun sérieux,16 juin 2022,True,Showroomprive.com,1
1877,Cliente fidèle depuis des années je…,15 juin 2022,True,Showroomprive.com,1
1878,Site à fuir définitivement,23 mai 2022,True,Showroomprive.com,1
1879,Très mauvaise première expérience.,15 juin 2022,True,Showroomprive.com,1
1880,Très déçu,15 juin 2022,True,Showroomprive.com,1
1881,SITE PEU COMMERCANT...REFUS D'ATTRIBUER…,14 juin 2022,True,Showroomprive.com,1
1882,Baisse de qualité à tout point de vue,28 avril 2022,True,Showroomprive.com,1
1883,Âpres l'achat de 150€ d'un sac à moitié…,13 juin 2022,True,Showroomprive.com,1
1884,Refus de remboursement,13 juin 2022,True,Showroomprive.com,1
1885,J’étais un bon client est fidèle depuis…,11 juin 2022,True,Showroomprive.com,1
1886,non conformité /mensonge,11 juin 2022,True,Showroomprive.com,1
1887,A fuir...,10 mars 2022,True,Showroomprive.com,1
1888,Meuble de salle de bain livré cassé,10 juin 2022,True,Showroomprive.com,1
1889,"Pas sérieux, service client déplorable",09 juin 2022,True,Showroomprive.com,1
1890,Montant du retour soit disant débité de…,09 juin 2022,True,Showroomprive.com,1
1891,Service client INCOMPÉTENT,09 juin 2022,True,Showroomprive.com,1
1892,Service clients…,08 juin 2022,True,Showroomprive.com,1
1893,Scandaleux,08 juin 2022,True,Showroomprive.com,1
1894,Ils n'ont été capable de livrer à aucun…,08 juin 2022,True,Showroomprive.com,1
1895,Livraison pas reçue et service client ne répond pas,08 juin 2022,True,Showroomprive.com,1
1896,commande il y a 4 mois d'un canapé…pour en recevoir un autre bas de gamme!!!!,06 juin 2022,True,Showroomprive.com,1
1897,Je suis cliente Showroomprivé depuis…10,07 juin 2022,True,Showroomprive.com,1
1898,Minable!!,07 juin 2022,True,Showroomprive.com,1
1899,Extrêmement déçue par ce site!,05 juin 2022,True,Showroomprive.com,1
1900,Fuyez,05 juin 2022,True,Showroomprive.com,1
1901,Bonjour j'ai acheté 1 poulailler très…,05 juin 2022,True,Showroomprive.com,2
1902,Lamentable,03 juin 2022,True,Showroomprive.com,1
1903,A FUIR!!!,03 juin 2022,True,Showroomprive.com,1
1904,Site incompétent,03 juin 2022,True,Showroomprive.com,1
1905,commande du 04/03 toujours pas remboursée le 02/06,02 juin 2022,True,Showroomprive.com,1
1906,TRES DÉÇU COMMANDE ANNULÉE ET COMPTE BLOQUÉ ????,02 juin 2022,True,Showroomprive.com,1
1907,Première impression négative,02 juin 2022,True,Showroomprive.com,1
1908,Retours très chers et articles non conformes,01 juin 2022,True,Showroomprive.com,1
1909,Voyage showroomprive.com et Disneyland Paris,01 juin 2022,True,Showroomprive.com,1
1910,Très déçue de ma dernière commande...,01 juin 2022,True,Showroomprive.com,1
1911,Hyper déçue,06 avril 2022,True,Showroomprive.com,1
1912,Je ne commanderais plus sur se site,31 mai 2022,True,Showroomprive.com,1
1913,ATTENTION au site SHOWROOMPRIVE,29 mai 2022,True,Showroomprive.com,1
1914,Toujours pas remboursée donc je me…,27 mai 2022,True,Showroomprive.com,1
1915,Qualité pourrie,27 mai 2022,True,Showroomprive.com,1
1916,Promesses de remboursement non tenue pour articles non expédiés,27 mai 2022,True,Showroomprive.com,1
1917,La pire expérience de toute ma vie avec…,27 mai 2022,True,Showroomprive.com,1
1918,Attention arnaqueurs,27 mars 2022,True,Showroomprive.com,1
1919,Je déconseille Showroomprive,24 mai 2022,True,Showroomprive.com,1
1920,JE DÉCONSEILLE FORTEMENT,09 mai 2022,True,Showroomprive.com,1
1921,Surtout ne commander pas !,23 mai 2022,True,Showroomprive.com,1
1922,Meuble non livré et pas de remboursements,23 mai 2022,True,Showroomprive.com,1
1923,Site trompeur et malhonnête qui propose…,20 mai 2022,True,Showroomprive.com,1
1924,Le site pratique souvent de fausse…,22 mai 2022,True,Showroomprive.com,1
1925,A FUIR,21 mai 2022,True,Showroomprive.com,1
1926,J'ai eu beaucoup de commandes non…,12 mai 2022,True,Showroomprive.com,1
1927,Traitement des clients scandaleux !,05 avril 2022,True,Showroomprive.com,1
1928,REPONSE DE SHOWROOMPRIVE DATEE DU 19.5.22 : REFUS DE REMBOURSER LES FRAIS DE PORT,19 mai 2022,True,Showroomprive.com,1
1929,Antivol sur l'article commandé,19 mai 2022,True,Showroomprive.com,1
1930,Site a éviter !!,19 mai 2022,True,Showroomprive.com,1
1931,Une incompétence sans nom et un…,19 mai 2022,True,Showroomprive.com,1
1932,J'ai acheté un petit sac marque IRL,17 mai 2022,True,Showroomprive.com,1
1933,Vente sucre d’orge,18 mai 2022,True,Showroomprive.com,1
1934,Une catastrophe,17 mai 2022,True,Showroomprive.com,1
1935,Du vol,05 juillet 2021,True,Showroomprive.com,1
1936,Dommage c'était vraiment mon site préféré,30 avril 2022,True,Showroomprive.com,1
1937,J'ai commandé deux sacs Torrente Mauvaise qualité,15 mai 2022,True,Showroomprive.com,1
1938,Contrefaçon Laguiole,14 mai 2022,True,Showroomprive.com,1
1939,Déçue,13 mai 2022,True,Showroomprive.com,1
1940,Une Catastrophe,13 mai 2022,True,Showroomprive.com,1
1941,Impossible de retourner ma commande,13 janvier 2022,True,Showroomprive.com,1
1942,Je déconseille !,12 mai 2022,True,Showroomprive.com,1
1943,Reçu un maillot de bain dépareillé,12 mai 2022,True,Showroomprive.com,1
1944,Sav et service client déplorable,14 février 2022,True,Showroomprive.com,2
1945,Scandalisée par ce site de voleur et…,09 mai 2022,True,Showroomprive.com,1
1946,Commande de 2 matelas hybrides de la…,09 mai 2022,True,Showroomprive.com,1
1947,Commande effectué il y a 2 jours,06 mai 2022,True,Showroomprive.com,1
1948,Commandé t shirt Tommy Hilfiger,05 mai 2022,True,Showroomprive.com,1
1949,Showroom privé a fuir,03 mai 2022,True,Showroomprive.com,1
1950,J’ai effectuer une commande de ice…,02 mai 2022,True,Showroomprive.com,1
1951,Lit coffre Night bed + livraison + service client = ZERO,03 avril 2022,True,Showroomprive.com,1
1952,Commande KitchenAid perdu....,29 avril 2022,True,Showroomprive.com,1
1953,Prix très variables,29 avril 2022,True,Showroomprive.com,1
1954,Belle arnaque sur frais livraison,29 avril 2022,True,Showroomprive.com,1
1955,"J’ai payer 6,50€ de frais de retour…",29 avril 2022,True,Showroomprive.com,1
1956,Service client honteux !,29 avril 2022,True,Showroomprive.com,1
1957,Mal honnête !!! A fuir.,29 avril 2022,True,Showroomprive.com,1
1958,Honteux,28 avril 2022,True,Showroomprive.com,1
1959,"Fuyez, site malhonnête",27 avril 2022,True,Showroomprive.com,1
1960,Mauvais site,26 avril 2022,True,Showroomprive.com,1
1961,DEPLORABLE,26 avril 2022,True,Showroomprive.com,1
1962,pas cool,26 avril 2022,True,Showroomprive.com,1
1963,Mauvaise qualité des produits,25 avril 2022,True,Showroomprive.com,1
1964,Ne pouvant pas mettre moins,23 avril 2022,True,Showroomprive.com,1
1965,Après avoir attendu un mois ma commande…,22 avril 2022,True,Showroomprive.com,2
1966,Commande livrée avec 50% d’article manquant.,22 avril 2022,True,Showroomprive.com,1
1967,J ai commandé 4 robes j'en ai reçu…,19 avril 2022,True,Showroomprive.com,1
1968,Si je pouvait mettre zéro j’ai…,19 avril 2022,True,Showroomprive.com,1
1969,Retour,18 avril 2022,True,Showroomprive.com,1
1970,arnaque !!!! fouillez ce site,21 mars 2022,True,Showroomprive.com,1
1971,je viens de passer une commande de…,14 avril 2022,True,Showroomprive.com,1
1972,Très déçue !,14 avril 2022,True,Showroomprive.com,2
1973,Erreur d'articles ?!!!......,14 avril 2022,True,Showroomprive.com,1
1974,Suite à une commande les provocatrices passée de la…,13 avril 2022,True,Showroomprive.com,1
1975,Bonjour et bien moi je ne recommande…,14 avril 2022,True,Showroomprive.com,1
1976,Avis concernant les Escaprins de la…,13 avril 2022,True,Showroomprive.com,1
1977,Belle arnaque!!!!,13 avril 2022,True,Showroomprive.com,1
1978,Bonjour suite à une commande effectuée…,12 avril 2022,True,Showroomprive.com,1
1979,Expérience très très décevante Je viens de faire un voyage par le…,12 avril 2022,True,Showroomprive.com,1
1980,On ne m'y reprendra plus,11 avril 2022,True,Showroomprive.com,1
1981,Ça commence mal !!,26 mars 2022,True,Showroomprive.com,1
1982,Cliente depuis des années je ne…,22 décembre 2021,True,Showroomprive.com,1
1983,Définitivement déçue,09 avril 2022,True,Showroomprive.com,1
1984,Commande Catimini....,08 avril 2022,True,Showroomprive.com,1
1985,Showroomprive m'envoie un bon d'achat à…,06 avril 2022,True,Showroomprive.com,1
1986,dommage qu'ont ne peux pas mettre moins…,05 avril 2022,True,Showroomprive.com,1
1987,Très déçue également commande Le Tanneur,04 avril 2022,True,Showroomprive.com,1
1988,Frais de retour payant!,04 avril 2022,True,Showroomprive.com,1
1989,Service client médiocre,03 avril 2022,True,Showroomprive.com,1
1990,Erreur de taille et de modèle GEOX,02 avril 2022,True,Showroomprive.com,1
1991,Showroom vient de perdre une cliente…,01 avril 2022,True,Showroomprive.com,1
1992,Très déçue au niveau des prix on vous…,30 mars 2022,True,Showroomprive.com,1
1993,2 commandes et 2 déceptions,30 mars 2022,True,Showroomprive.com,1
1994,Commande LE TANNEUR passée pour un anniversaire,30 mars 2022,True,Showroomprive.com,1
1995,Plus de 3 semaines pour annoncer qu'un produit est indisponible,30 mars 2022,True,Showroomprive.com,1
1996,J’aimerai faire part de mon…,30 mars 2022,True,Showroomprive.com,1
1997,Le service se dégrade de plus en plus,30 mars 2022,True,Showroomprive.com,1
1998,Partage vos coordonnées bancaires,29 mars 2022,True,Showroomprive.com,1
1999,Une commande de 679€ où il manque…,07 mars 2022,True,Showroomprive.com,1
2000,site déplorable,28 mars 2022,True,Showroomprive.com,2
2001,À FUIR,28 mars 2022,True,Showroomprive.com,1
2002,FUYEZ,26 mars 2022,True,Showroomprive.com,1
2003,Se sont des voleurs a fuire ne jamais…,26 mars 2022,True,Showroomprive.com,1
2004,ATTENTION,18 mars 2022,True,Showroomprive.com,1
2005,VENTES MENSONGERES,25 mars 2022,True,Showroomprive.com,1
2006,Achat de coupons réductions LALALAB.,25 mars 2022,True,Showroomprive.com,1
2007,Commande jamais reçue,18 décembre 2021,True,Showroomprive.com,1
2008,"Site à fuir absolument, service client inexistant",22 mars 2022,True,Showroomprive.com,1
2009,FUYEZ!,21 mars 2022,False,,1
2010,J'ai acheté une montre Fossil que j'ai…,21 mars 2022,True,Showroomprive.com,1
2011,portable samsung acheté et tombe en…,20 mars 2022,True,Showroomprive.com,1
2012,Extrêmement déçue,18 octobre 2021,True,Showroomprive.com,1
2013,Commande de 2 services de vaisselle,20 mars 2022,True,Showroomprive.com,1
2014,Je viens de commander une table…,18 mars 2022,True,Showroomprive.com,1
2015,Achat d’un sac en cuir Lamarthe sur…,17 mars 2022,True,Showroomprive.com,1
2016,escroquerie en puissance,17 mars 2022,True,Showroomprive.com,1
2017,J ai acheté une pendule sur MA JOLI…,17 mars 2022,True,Showroomprive.com,1
2018,Fuyez et n’achetez pas chez Showroomprivé,17 mars 2022,True,Showroomprive.com,1
2019,Bonjour,16 mars 2022,True,Showroomprive.com,1
2020,Commande n° 252594821,16 mars 2022,True,Showroomprive.com,1
